"","sonde","site","DateTime","temp_C","turbidity_FNU","ODO_mgL","pH","salinity"
"856","01304562","Flanders",2022-08-01 22:00:00,27.8,3,1.9,7.5,26.7
"857","01304562","Flanders",2022-08-01 22:06:00,27.8,3,2.1,7.5,26.7
"858","01304562","Flanders",2022-08-01 22:12:00,27.8,2.9,2.5,7.5,26.7
"859","01304562","Flanders",2022-08-01 22:18:00,27.8,2.9,2.3,7.5,26.7
"860","01304562","Flanders",2022-08-01 22:24:00,27.8,3,2.1,7.5,26.7
"861","01304562",NA,2022-08-01 22:30:00,27.8,NA,1.9,NA,26.7
"862","01304562","Flanders",2022-08-01 22:36:00,27.8,2.9,1.4,7.5,26.7
"863","01304562","Flanders",2022-08-01 22:42:00,27.8,2.8,1.2,7.4,26.8
"864","01304562","Flanders",2022-08-01 22:48:00,27.9,2.8,1.3,7.4,26.8
"865","01304562","Flanders",2022-08-01 22:54:00,27.8,2.7,1.3,7.4,26.8
"866","01304562",NA,2022-08-01 23:00:00,27.8,NA,1.2,NA,26.8
"867","01304562","Flanders",2022-08-01 23:06:00,27.8,2.4,1.3,7.4,26.7
"868","01304562","Flanders",2022-08-01 23:12:00,27.8,2.7,1.5,7.5,26.8
"869","01304562","Flanders",2022-08-01 23:18:00,27.8,2.7,1.5,7.5,26.7
"870","01304562","Flanders",2022-08-01 23:24:00,27.8,2.7,1.5,7.5,26.7
"871","01304562","Flanders",2022-08-01 23:30:00,27.8,2.7,1.5,7.5,26.7
"872","01304562","Flanders",2022-08-01 23:36:00,27.8,2.7,1.6,7.5,26.7
"873","01304562","Flanders",2022-08-01 23:42:00,27.8,3.5,1.9,7.5,26.7
"874","01304562","Flanders",2022-08-01 23:48:00,27.7,3.3,2.7,7.5,26.6
"875","01304562","Flanders",2022-08-01 23:54:00,27.7,2.9,2.1,7.5,26.6
"876","01304562","Flanders",2022-08-02 00:00:00,27.7,3.1,1.6,7.5,26.6
"877","01304562","Flanders",2022-08-02 00:06:00,27.7,2.8,1.5,7.5,26.6
"878","01304562","Flanders",2022-08-02 00:12:00,27.7,3,1.4,7.5,26.6
"879","01304562","Flanders",2022-08-02 00:18:00,27.7,3,1.5,7.5,26.6
"880","01304562","Flanders",2022-08-02 00:24:00,27.7,3.1,1.3,7.4,26.6
"881","01304562",NA,2022-08-02 00:30:00,27.7,NA,1.4,NA,26.6
"882","01304562","Flanders",2022-08-02 00:36:00,27.7,3.2,1.3,7.4,26.6
"883","01304562","Flanders",2022-08-02 00:42:00,27.7,3.1,1.1,7.4,26.6
"884","01304562","Flanders",2022-08-02 00:48:00,27.7,3,1.3,7.4,26.6
"885","01304562","Flanders",2022-08-02 00:54:00,27.7,2.7,1.1,7.4,26.6
"886","01304562","Flanders",2022-08-02 01:00:00,27.7,2.9,1.1,7.4,26.6
"887","01304562","Flanders",2022-08-02 01:06:00,27.7,2.6,1,7.4,26.6
"888","01304562","Flanders",2022-08-02 01:12:00,27.7,2.8,1,7.4,26.6
"889","01304562","Flanders",2022-08-02 01:18:00,27.7,2.6,0.9,7.4,26.6
"890","01304562","Flanders",2022-08-02 01:24:00,27.7,2.6,0.8,7.4,26.6
"891","01304562","Flanders",2022-08-02 01:30:00,27.7,2.7,0.9,7.4,26.6
"892","01304562","Flanders",2022-08-02 01:36:00,27.7,2.7,0.9,7.4,26.6
"893","01304562","Flanders",2022-08-02 01:42:00,27.7,2.7,1.1,7.4,26.6
"894","01304562","Flanders",2022-08-02 01:48:00,27.7,2.7,1.5,7.4,26.6
"895","01304562","Flanders",2022-08-02 01:54:00,27.6,3.3,1.7,7.5,26.6
"896","01304562","Flanders",2022-08-02 02:00:00,27.6,3.9,2,7.5,26.6
"897","01304562","Flanders",2022-08-02 02:06:00,27.5,4.1,2.2,7.5,26.6
"898","01304562","Flanders",2022-08-02 02:12:00,27.5,4.2,2.4,7.5,26.5
"899","01304562","Flanders",2022-08-02 02:18:00,27.5,3.3,2,7.5,26.5
"900","01304562","Flanders",2022-08-02 02:24:00,27.5,3.1,1.7,7.5,26.6
"901","01304562","Flanders",2022-08-02 02:30:00,27.4,3.9,1.9,7.5,26.5
"902","01304562","Flanders",2022-08-02 02:36:00,27.4,3.6,1.8,7.5,26.5
"903","01304562","Flanders",2022-08-02 02:42:00,27.4,3.6,1.8,7.5,26.5
"904","01304562","Flanders",2022-08-02 02:48:00,27.4,4.3,1.9,7.5,26.5
"905","01304562","Flanders",2022-08-02 02:54:00,27.4,4,1.9,7.5,26.5
"906","01304562","Flanders",2022-08-02 03:00:00,27.5,4,1.8,7.5,26.5
"907","01304562","Flanders",2022-08-02 03:06:00,27.5,3.7,1.7,7.5,26.5
"908","01304562","Flanders",2022-08-02 03:12:00,27.4,4.3,1.6,7.5,26.5
"909","01304562","Flanders",2022-08-02 03:18:00,27.5,4.1,1.7,7.5,26.5
"910","01304562","Flanders",2022-08-02 03:24:00,27.5,3.3,1.7,7.5,26.5
"911","01304562","Flanders",2022-08-02 03:30:00,27.4,3.5,1.7,7.5,26.5
"912","01304562","Flanders",2022-08-02 03:36:00,27.4,3.3,1.9,7.5,26.5
"913","01304562","Flanders",2022-08-02 03:42:00,27.5,3.4,1.8,7.5,26.5
"914","01304562","Flanders",2022-08-02 03:48:00,27.5,3.6,1.8,7.5,26.5
"915","01304562","Flanders",2022-08-02 03:54:00,27.4,3.2,1.8,7.5,26.5
"916","01304562","Flanders",2022-08-02 04:00:00,27.4,3,1.8,7.5,26.5
"917","01304562","Flanders",2022-08-02 04:06:00,27.4,3,1.9,7.5,26.5
"918","01304562","Flanders",2022-08-02 04:12:00,27.4,2.9,1.9,7.5,26.5
"919","01304562","Flanders",2022-08-02 04:18:00,27.4,2.8,1.9,7.5,26.5
"920","01304562","Flanders",2022-08-02 04:24:00,27.4,2.8,2,7.5,26.5
"921","01304562","Flanders",2022-08-02 04:30:00,27.3,2.9,2,7.5,26.5
"922","01304562","Flanders",2022-08-02 04:36:00,27.2,3.3,2.5,7.5,26.6
"923","01304562","Flanders",2022-08-02 04:42:00,27.2,3.2,2.7,7.6,26.7
"924","01304562","Flanders",2022-08-02 04:48:00,27.2,3.1,2.8,7.6,26.8
"925","01304562","Flanders",2022-08-02 04:54:00,27.1,3,2.9,7.6,26.8
"926","01304562","Flanders",2022-08-02 05:00:00,27.1,3,2.9,7.6,26.8
"927","01304562","Flanders",2022-08-02 05:06:00,27.1,2.9,2.8,7.6,26.8
"928","01304562","Flanders",2022-08-02 05:12:00,27.1,3,3,7.6,26.8
"929","01304562","Flanders",2022-08-02 05:18:00,27.1,2.9,3,7.6,26.8
"930","01304562","Flanders",2022-08-02 05:24:00,27.1,2.8,2.9,7.6,26.8
"931","01304562","Flanders",2022-08-02 05:30:00,27.1,2.8,2.9,7.6,26.8
"932","01304562","Flanders",2022-08-02 05:36:00,27.1,2.7,2.9,7.6,26.8
"933","01304562","Flanders",2022-08-02 05:42:00,27.1,2.6,2.7,7.6,26.8
"934","01304562","Flanders",2022-08-02 05:48:00,27.1,2.8,3,7.6,26.9
"935","01304562","Flanders",2022-08-02 05:54:00,27.1,2.8,2.9,7.6,26.9
"936","01304562","Flanders",2022-08-02 06:00:00,27,2.7,3,7.6,27
"937","01304562","Flanders",2022-08-02 06:06:00,27,2.8,2.9,7.6,27
"938","01304562","Flanders",2022-08-02 06:12:00,27,2.7,2.9,7.6,27
"939","01304562","Flanders",2022-08-02 06:18:00,27,2.7,3,7.6,27
"940","01304562","Flanders",2022-08-02 06:24:00,26.9,2.6,3.2,7.7,27.1
"941","01304562","Flanders",2022-08-02 06:30:00,26.9,2.7,3.4,7.7,27.1
"942","01304562","Flanders",2022-08-02 06:36:00,26.9,2.5,3.4,7.7,27.2
"943","01304562","Flanders",2022-08-02 06:42:00,26.8,2.5,3.6,7.7,27.2
"944","01304562","Flanders",2022-08-02 06:48:00,26.8,2.4,3.5,7.7,27.2
"945","01304562","Flanders",2022-08-02 06:54:00,26.8,2.4,3.6,7.7,27.2
"946","01304562","Flanders",2022-08-02 07:00:00,26.8,2.4,3.7,7.7,27.2
"947","01304562","Flanders",2022-08-02 07:06:00,26.8,2.4,3.7,7.7,27.2
"948","01304562","Flanders",2022-08-02 07:12:00,26.8,2.5,3.7,7.7,27.2
"949","01304562","Flanders",2022-08-02 07:18:00,26.8,2.7,3.6,7.8,27
"950","01304562","Flanders",2022-08-02 07:24:00,26.7,2.6,4,7.8,27.1
"951","01304562","Flanders",2022-08-02 07:30:00,26.8,2.5,3.7,7.7,27.2
"952","01304562","Flanders",2022-08-02 07:36:00,26.8,2.5,3.5,7.7,27.2
"953","01304562","Flanders",2022-08-02 07:42:00,26.7,2.2,3.5,7.7,27.2
"954","01304562","Flanders",2022-08-02 07:48:00,26.8,2.5,3.5,7.7,27.3
"955","01304562","Flanders",2022-08-02 07:54:00,26.8,2.6,3.4,7.7,27.3
"956","01304562","Flanders",2022-08-02 08:00:00,26.7,2.5,3.4,7.7,27.3
"957","01304562","Flanders",2022-08-02 08:06:00,26.7,2.3,3.5,7.7,27.3
"958","01304562","Flanders",2022-08-02 08:12:00,26.7,2.2,3.5,7.7,27.3
"959","01304562","Flanders",2022-08-02 08:18:00,26.7,2.3,3.5,7.7,27.3
"960","01304562","Flanders",2022-08-02 08:24:00,26.7,2.4,3.6,7.7,27.3
"961","01304562","Flanders",2022-08-02 08:30:00,26.7,2.4,3.4,7.7,27.3
"962","01304562","Flanders",2022-08-02 08:36:00,26.7,2.4,3.2,7.7,27.3
"963","01304562","Flanders",2022-08-02 08:42:00,26.7,2.3,3.1,7.7,27.3
"964","01304562","Flanders",2022-08-02 08:48:00,26.7,2.4,3,7.7,27.3
"965","01304562","Flanders",2022-08-02 08:54:00,26.7,2.4,2.8,7.6,27.3
"966","01304562","Flanders",2022-08-02 09:00:00,26.7,2.4,2.4,7.6,27.3
"967","01304562","Flanders",2022-08-02 09:06:00,26.7,2.7,2,7.6,27.2
"968","01304562","Flanders",2022-08-02 09:12:00,26.7,2.7,1.6,7.5,27.3
"969","01304562","Flanders",2022-08-02 09:18:00,26.7,2.6,2.6,7.6,27.3
"970","01304562","Flanders",2022-08-02 09:24:00,26.7,2.4,3,7.6,27.3
"971","01304562","Flanders",2022-08-02 09:30:00,26.7,2.3,2.8,7.6,27.3
"972","01304562","Flanders",2022-08-02 09:36:00,26.7,2.8,2.8,7.6,27.3
"973","01304562","Flanders",2022-08-02 09:42:00,26.7,2.4,2.8,7.6,27.3
"974","01304562","Flanders",2022-08-02 09:48:00,26.7,2.4,2.9,7.6,27.3
"975","01304562","Flanders",2022-08-02 09:54:00,26.7,2.4,3,7.7,27.3
"976","01304562","Flanders",2022-08-02 10:00:00,26.7,2.4,2.8,7.6,27.3
"977","01304562","Flanders",2022-08-02 10:06:00,26.7,2.5,2.7,7.6,27.3
"978","01304562","Flanders",2022-08-02 10:12:00,26.7,2.7,2.4,7.6,27.3
"979","01304562","Flanders",2022-08-02 10:18:00,26.7,3.9,2,7.5,27.2
"980","01304562","Flanders",2022-08-02 10:24:00,26.7,3.1,2.1,7.5,27.3
"981","01304562","Flanders",2022-08-02 10:30:00,26.7,2.7,2.2,7.5,27.3
"982","01304562","Flanders",2022-08-02 10:36:00,26.7,2.7,2.8,7.6,27.3
"983","01304562","Flanders",2022-08-02 10:42:00,26.7,2.6,2.4,7.6,27.3
"984","01304562","Flanders",2022-08-02 10:48:00,26.7,2.5,2.6,7.6,27.3
"985","01304562","Flanders",2022-08-02 10:54:00,26.7,2.7,2.3,7.6,27.3
"986","01304562","Flanders",2022-08-02 11:00:00,26.7,2.5,2.4,7.6,27.3
"987","01304562","Flanders",2022-08-02 11:06:00,26.7,3,2.2,7.6,27.3
"988","01304562","Flanders",2022-08-02 11:12:00,26.7,2.9,2.3,7.6,27.3
"989","01304562","Flanders",2022-08-02 11:18:00,26.7,3.4,1.5,7.5,27.2
"990","01304562","Flanders",2022-08-02 11:24:00,26.7,3.3,1.4,7.5,27.1
"991","01304562","Flanders",2022-08-02 11:30:00,26.7,3.2,1.6,7.5,27.2
"992","01304562","Flanders",2022-08-02 11:36:00,26.7,2.9,2.2,7.5,27.3
"993","01304562","Flanders",2022-08-02 11:42:00,26.7,3.5,2.3,7.6,27.2
"994","01304562","Flanders",2022-08-02 11:48:00,26.7,3.3,1.5,7.5,27.2
"995","01304562","Flanders",2022-08-02 11:54:00,26.7,3.4,1.6,7.5,27.1
"996","01304562","Flanders",2022-08-02 12:00:00,26.7,3.1,1.5,7.5,27.2
"997","01304562","Flanders",2022-08-02 12:06:00,26.7,4.2,1.2,7.5,27.1
"998","01304562","Flanders",2022-08-02 12:12:00,26.7,3.6,2,7.5,27.2
"999","01304562","Flanders",2022-08-02 12:18:00,26.7,3.6,1.8,7.5,27.2
"1000","01304562","Flanders",2022-08-02 12:24:00,26.7,3.6,1.9,7.5,27.2
"1001","01304562","Flanders",2022-08-02 12:30:00,26.7,3.8,1.7,7.5,27.2
"1002","01304562","Flanders",2022-08-02 12:36:00,26.7,4.1,1.6,7.5,27.1
"1003","01304562","Flanders",2022-08-02 12:42:00,26.7,3.3,1.9,7.5,27.2
"1004","01304562","Flanders",2022-08-02 12:48:00,26.6,3.4,2.2,7.5,27.1
"1005","01304562","Flanders",2022-08-02 12:54:00,26.7,3.6,2,7.5,27.2
"1006","01304562","Flanders",2022-08-02 13:00:00,26.7,3.6,1.7,7.5,27.2
"1007","01304562","Flanders",2022-08-02 13:06:00,26.7,4,1.7,7.5,27.1
"1008","01304562","Flanders",2022-08-02 13:12:00,26.7,4.4,1.9,7.5,27.2
"1009","01304562","Flanders",2022-08-02 13:18:00,26.7,4.8,1.7,7.5,27.1
"1010","01304562","Flanders",2022-08-02 13:24:00,26.7,5.7,1.6,7.5,27.2
"1011","01304562","Flanders",2022-08-02 13:30:00,26.7,4.8,1.6,7.5,27.2
"1012","01304562","Flanders",2022-08-02 13:36:00,26.7,3.2,1.9,7.5,27.2
"1013","01304562","Flanders",2022-08-02 13:42:00,26.7,3.8,2.1,7.5,27.2
"1014","01304562","Flanders",2022-08-02 13:48:00,26.7,3.5,2,7.5,27.2
"1015","01304562","Flanders",2022-08-02 13:54:00,26.8,3.3,2,7.5,27.2
"1016","01304562","Flanders",2022-08-02 14:00:00,26.8,3.5,2,7.5,27.1
"1017","01304562","Flanders",2022-08-02 14:06:00,26.8,3.5,2,7.5,27.2
"1018","01304562","Flanders",2022-08-02 14:12:00,26.7,3,2,7.5,27.2
"1019","01304562","Flanders",2022-08-02 14:18:00,26.8,3.3,2.1,7.6,27.2
"1020","01304562","Flanders",2022-08-02 14:24:00,26.8,3.4,2.3,7.6,27.2
"1021","01304562","Flanders",2022-08-02 14:30:00,26.8,3.3,2.3,7.6,27.3
"1022","01304562","Flanders",2022-08-02 14:36:00,26.8,3,2.3,7.6,27.3
"1023","01304562","Flanders",2022-08-02 14:42:00,26.8,2.7,2.5,7.6,27.3
"1024","01304562","Flanders",2022-08-02 14:48:00,26.8,2.6,2.6,7.6,27.3
"1025","01304562","Flanders",2022-08-02 14:54:00,26.8,2.7,2.6,7.6,27.3
"1026","01304562","Flanders",2022-08-02 15:00:00,26.8,2.7,2.5,7.6,27.3
"1027","01304562","Flanders",2022-08-02 15:06:00,27.1,2.5,2.6,7.6,27
"1028","01304562","Flanders",2022-08-02 15:12:00,27.1,2.3,2.5,7.6,26.9
"1029","01304562","Flanders",2022-08-02 15:18:00,27.2,2.4,2.4,7.6,26.9
"1030","01304562","Flanders",2022-08-02 15:24:00,26.9,2.8,2.5,7.6,27.2
"1031","01304562","Flanders",2022-08-02 15:30:00,26.9,2.8,2.5,7.6,27.2
"1032","01304562","Flanders",2022-08-02 15:36:00,26.9,3,2.6,7.6,27.2
"1033","01304562","Flanders",2022-08-02 15:42:00,26.9,2.7,2.7,7.6,27.2
"1034","01304562","Flanders",2022-08-02 15:48:00,27,2.5,2.4,7.6,27.1
"1035","01304562","Flanders",2022-08-02 15:54:00,27,2.7,2.8,7.6,27.2
"1036","01304562","Flanders",2022-08-02 16:00:00,27,2.7,2.9,7.6,27.2
"1037","01304562","Flanders",2022-08-02 16:06:00,27,2.6,2.8,7.6,27.2
"1038","01304562","Flanders",2022-08-02 16:12:00,26.9,2.9,2.8,7.6,27.2
"1039","01304562","Flanders",2022-08-02 16:18:00,27,2.9,2.8,7.6,27.2
"1040","01304562","Flanders",2022-08-02 16:24:00,27,3.1,2.8,7.6,27.2
"1041","01304562","Flanders",2022-08-02 16:30:00,27,3.1,3.3,7.7,27.2
"1042","01304562","Flanders",2022-08-02 16:36:00,27,3.2,3.6,7.7,27.3
"1043","01304562","Flanders",2022-08-02 16:42:00,27,3.3,3.7,7.7,27.3
"1044","01304562","Flanders",2022-08-02 16:48:00,27,3,3.8,7.7,27.3
"1045","01304562","Flanders",2022-08-02 16:54:00,27,3.3,3.9,7.7,27.3
"1046","01304562","Flanders",2022-08-02 17:00:00,27,3.1,4.1,7.8,27.3
"1047","01304562","Flanders",2022-08-02 17:06:00,27,3.1,3.4,7.7,27.3
"1048","01304562","Flanders",2022-08-02 17:12:00,27,2.9,3.4,7.7,27.3
"1049","01304562","Flanders",2022-08-02 17:18:00,27,2.9,3.8,7.7,27.3
"1050","01304562","Flanders",2022-08-02 17:24:00,27,2.8,3.9,7.7,27.3
"1051","01304562","Flanders",2022-08-02 17:30:00,27.1,2.7,3.3,7.7,27.2
"1052","01304562","Flanders",2022-08-02 17:36:00,27,3,3.7,7.7,27.3
"1053","01304562","Flanders",2022-08-02 17:42:00,27,3,4.2,7.8,27.3
"1054","01304562","Flanders",2022-08-02 17:48:00,27,3,4.3,7.8,27.3
"1055","01304562","Flanders",2022-08-02 17:54:00,27.1,3,4.7,7.8,27.2
"1056","01304562","Flanders",2022-08-02 18:00:00,27.1,3.1,5,7.8,27.2
"1057","01304562","Flanders",2022-08-02 18:06:00,27,3.2,4.7,7.8,27.3
"1058","01304562","Flanders",2022-08-02 18:12:00,27.1,3.1,4.9,7.8,27.3
"1059","01304562","Flanders",2022-08-02 18:18:00,27.1,3.1,5,7.8,27.3
"1060","01304562","Flanders",2022-08-02 18:24:00,27.1,3.3,5.1,7.9,27.3
"1061","01304562","Flanders",2022-08-02 18:30:00,27.1,3.1,4.8,7.8,27.3
"1062","01304562","Flanders",2022-08-02 18:36:00,27.1,3,4.7,7.8,27.3
"1063","01304562","Flanders",2022-08-02 18:42:00,27.2,2.9,5.1,7.9,27.3
"1064","01304562","Flanders",2022-08-02 18:48:00,27.1,3,5.2,7.9,27.3
"1065","01304562","Flanders",2022-08-02 18:54:00,27.2,3.1,4.8,7.9,27.3
"1066","01304562","Flanders",2022-08-02 19:00:00,27.1,3,5,7.9,27.3
"1067","01304562","Flanders",2022-08-02 19:06:00,27.2,3,5.2,7.9,27.3
"1068","01304562","Flanders",2022-08-02 19:12:00,27.2,3.1,5.1,7.8,27.3
"1069","01304562","Flanders",2022-08-02 19:18:00,27.2,2.9,5,7.9,27.3
"1070","01304562","Flanders",2022-08-02 19:24:00,27.2,2.7,5,7.9,27.3
"1071","01304562","Flanders",2022-08-02 19:30:00,27.2,3.2,5.4,7.9,27.3
"1072","01304562","Flanders",2022-08-02 19:36:00,27.3,2.9,5.8,7.9,27.3
"1073","01304562","Flanders",2022-08-02 19:42:00,27.3,3,5.9,7.9,27.3
"1074","01304562","Flanders",2022-08-02 19:48:00,27.3,3,5.7,7.9,27.4
"1075","01304562","Flanders",2022-08-02 19:54:00,27.2,3.3,5.5,7.9,27.4
"1076","01304562","Flanders",2022-08-02 20:00:00,27.2,3.2,5.4,7.9,27.4
"1077","01304562","Flanders",2022-08-02 20:06:00,27.2,3.2,5.3,7.9,27.4
"1078","01304562","Flanders",2022-08-02 20:12:00,27.2,3.3,5.3,7.9,27.4
"1079","01304562","Flanders",2022-08-02 20:18:00,27.3,2.9,5.7,7.9,27.4
"1080","01304562","Flanders",2022-08-02 20:24:00,27.3,3,5.7,7.9,27.4
"1081","01304562","Flanders",2022-08-02 20:30:00,27.3,3.3,5.6,7.9,27.4
"1082","01304562","Flanders",2022-08-02 20:36:00,27.3,3.3,5.7,7.9,27.4
"1083","01304562","Flanders",2022-08-02 20:42:00,27.3,4.2,5.8,7.9,27.4
"1084","01304562","Flanders",2022-08-02 20:48:00,27.3,3.3,5.8,7.9,27.4
"1085","01304562","Flanders",2022-08-02 20:54:00,27.3,3.3,5.6,7.9,27.4
"1086","01304562","Flanders",2022-08-02 21:00:00,27.3,3.5,5.6,7.9,27.4
"1087","01304562","Flanders",2022-08-02 21:06:00,27.3,3.3,5.7,7.9,27.4
"1088","01304562","Flanders",2022-08-02 21:12:00,27.3,3.1,5.8,7.9,27.4
"1089","01304562","Flanders",2022-08-02 21:18:00,27.3,3.6,5.6,7.9,27.3
"1090","01304562","Flanders",2022-08-02 21:24:00,27.3,3.5,5.1,7.9,27.4
"1091","01304562","Flanders",2022-08-02 21:30:00,27.2,3.4,4.8,7.8,27.4
"1092","01304562","Flanders",2022-08-02 21:36:00,27.2,3.8,4.3,7.8,27.4
"1093","01304562","Flanders",2022-08-02 21:42:00,27.2,4,5.1,7.8,27.4
"1094","01304562","Flanders",2022-08-02 21:48:00,27.2,3.4,5,7.8,27.4
"1095","01304562","Flanders",2022-08-02 21:54:00,27.2,3.5,4.9,7.8,27.4
"1096","01304562","Flanders",2022-08-02 22:00:00,27.2,3.3,4.3,7.8,27.4
"1097","01304562","Flanders",2022-08-02 22:06:00,27.2,3.4,4.6,7.8,27.4
"1098","01304562","Flanders",2022-08-02 22:12:00,27.2,3.7,4.7,7.8,27.4
"1099","01304562","Flanders",2022-08-02 22:18:00,27.2,3.9,4.2,7.8,27.4
"1100","01304562","Flanders",2022-08-02 22:24:00,27.2,4.1,3.9,7.7,27.3
"1101","01304562","Flanders",2022-08-02 22:30:00,27.2,3.2,3.9,7.7,27.3
"1102","01304562","Flanders",2022-08-02 22:36:00,27.2,3.3,3.8,7.7,27.4
"1103","01304562","Flanders",2022-08-02 22:42:00,27.2,3.4,3.4,7.7,27.4
"1104","01304562","Flanders",2022-08-02 22:48:00,27.2,3.7,3.9,7.7,27.4
"1105","01304562","Flanders",2022-08-02 22:54:00,27.2,3.9,4,7.7,27.4
"1106","01304562","Flanders",2022-08-02 23:00:00,27.2,4,3.5,7.7,27.3
"1107","01304562","Flanders",2022-08-02 23:06:00,27.2,4.7,4.1,7.7,27.4
"1108","01304562","Flanders",2022-08-02 23:12:00,27.2,4.1,3.9,7.7,27.4
"1109","01304562","Flanders",2022-08-02 23:18:00,27.2,4.6,4.2,7.7,27.4
"1110","01304562","Flanders",2022-08-02 23:24:00,27.2,4.9,3.7,7.7,27.4
"1111","01304562","Flanders",2022-08-02 23:30:00,27.2,3.9,4,7.7,27.4
"1112","01304562","Flanders",2022-08-02 23:36:00,27.2,3.9,3.4,7.7,27.3
"1113","01304562","Flanders",2022-08-02 23:42:00,27.2,3.9,3.5,7.7,27.4
"1114","01304562","Flanders",2022-08-02 23:48:00,27.2,3.9,3.6,7.7,27.4
"1115","01304562","Flanders",2022-08-02 23:54:00,27.2,4.2,3.2,7.7,27.3
"1116","01304562","Flanders",2022-08-03 00:00:00,27.2,3.9,3.6,7.7,27.4
"1117","01304562","Flanders",2022-08-03 00:06:00,27.2,4.3,3.1,7.7,27.3
"1118","01304562","Flanders",2022-08-03 00:12:00,27.2,3.8,2.9,7.7,27.3
"1119","01304562","Flanders",2022-08-03 00:18:00,27.2,4.4,2.6,7.7,27.3
"1120","01304562","Flanders",2022-08-03 00:24:00,27.2,3.7,3,7.7,27.3
"1121","01304562","Flanders",2022-08-03 00:30:00,27.2,4.9,3.6,7.7,27.3
"1122","01304562","Flanders",2022-08-03 00:36:00,27.2,3.7,3.3,7.6,27.3
"1123","01304562","Flanders",2022-08-03 00:42:00,27.2,4.4,3.2,7.7,27.3
"1124","01304562","Flanders",2022-08-03 00:48:00,27.2,3.8,3.1,7.6,27.3
"1125","01304562","Flanders",2022-08-03 00:54:00,27.1,3.2,3,7.6,27.3
"1126","01304562","Flanders",2022-08-03 01:00:00,27.1,3.5,2.5,7.6,27.3
"1127","01304562","Flanders",2022-08-03 01:06:00,27.1,3.4,3.1,7.6,27.3
"1128","01304562","Flanders",2022-08-03 01:12:00,27.1,3.7,2.9,7.6,27.3
"1129","01304562","Flanders",2022-08-03 01:18:00,27.1,3.5,2.9,7.6,27.3
"1130","01304562","Flanders",2022-08-03 01:24:00,27.1,3.5,2.1,7.6,27.3
"1131","01304562","Flanders",2022-08-03 01:30:00,27.1,3.2,2.7,7.6,27.3
"1132","01304562","Flanders",2022-08-03 01:36:00,27.1,3.5,2.7,7.6,27.3
"1133","01304562","Flanders",2022-08-03 01:42:00,27.1,3.2,2.5,7.6,27.3
"1134","01304562","Flanders",2022-08-03 01:48:00,27.1,3.2,2.6,7.6,27.3
"1135","01304562","Flanders",2022-08-03 01:54:00,27.1,3.5,2.5,7.6,27.3
"1136","01304562","Flanders",2022-08-03 02:00:00,27.1,4,1.9,7.6,27.2
"1137","01304562","Flanders",2022-08-03 02:06:00,27.1,2.8,2.3,7.5,27.2
"1138","01304562","Flanders",2022-08-03 02:12:00,27.1,3.1,2.4,7.6,27.2
"1139","01304562","Flanders",2022-08-03 02:18:00,27.1,3.6,2.9,7.6,27.3
"1140","01304562","Flanders",2022-08-03 02:24:00,27.1,2.6,2.5,7.6,27.3
"1141","01304562","Flanders",2022-08-03 02:30:00,27.1,2.9,2.7,7.6,27.3
"1142","01304562","Flanders",2022-08-03 02:36:00,27.1,3.1,2.6,7.6,27.3
"1143","01304562","Flanders",2022-08-03 02:42:00,27.1,2.9,2.5,7.6,27.3
"1144","01304562","Flanders",2022-08-03 02:48:00,27.1,2.9,2.4,7.6,27.3
"1145","01304562","Flanders",2022-08-03 02:54:00,27.1,3.2,2.4,7.6,27.3
"1146","01304562","Flanders",2022-08-03 03:00:00,27.1,3,2.4,7.6,27.3
"1147","01304562","Flanders",2022-08-03 03:06:00,27.1,3,2.7,7.6,27.3
"1148","01304562","Flanders",2022-08-03 03:12:00,27.2,3.4,2.7,7.6,27.4
"1149","01304562","Flanders",2022-08-03 03:18:00,27.2,3.2,2.6,7.6,27.4
"1150","01304562","Flanders",2022-08-03 03:24:00,27.2,3.2,2.5,7.6,27.3
"1151","01304562","Flanders",2022-08-03 03:30:00,27.2,3.4,2.5,7.6,27.3
"1152","01304562","Flanders",2022-08-03 03:36:00,27.2,3.1,2.4,7.6,27.3
"1153","01304562","Flanders",2022-08-03 03:42:00,27.2,3.1,2.4,7.6,27.4
"1154","01304562","Flanders",2022-08-03 03:48:00,27.2,3.2,2.6,7.6,27.3
"1155","01304562","Flanders",2022-08-03 03:54:00,27.2,2.8,2.5,7.6,27.3
"1156","01304562","Flanders",2022-08-03 04:00:00,27.2,2.9,2.5,7.6,27.3
"1157","01304562","Flanders",2022-08-03 04:06:00,27.2,2.9,2.5,7.6,27.3
"1158","01304562","Flanders",2022-08-03 04:12:00,27.2,3,2.6,7.6,27.4
"1159","01304562","Flanders",2022-08-03 04:18:00,27.2,2.9,2.6,7.6,27.4
"1160","01304562","Flanders",2022-08-03 04:24:00,27.2,2.9,2.8,7.6,27.4
"1161","01304562","Flanders",2022-08-03 04:30:00,27.3,3,3,7.6,27.4
"1162","01304562","Flanders",2022-08-03 04:36:00,27.3,2.9,3,7.6,27.4
"1163","01304562","Flanders",2022-08-03 04:42:00,27.3,2.8,2.9,7.6,27.4
"1164","01304562","Flanders",2022-08-03 04:48:00,27.3,2.7,2.9,7.6,27.4
"1165","01304562","Flanders",2022-08-03 04:54:00,27.3,2.8,2.8,7.6,27.4
"1166","01304562","Flanders",2022-08-03 05:00:00,27.3,2.7,2.8,7.6,27.4
